,Airline,Source,Destination,Total_Stops,prediction
9674,4.0,2.0,1.0,0,200.40250870477712
9675,3.0,2.0,1.0,2,1291.41954896356
9676,3.0,0.0,5.0,1,696.2749147669742
9677,4.0,3.0,0.0,1,756.5070672745375
9678,4.0,2.0,1.0,2,1288.4173105435307
9679,3.0,2.0,1.0,1,747.4121480441831
9680,6.0,2.0,1.0,1,738.405432784095
9681,1.0,3.0,0.0,2,1309.5211834540023
9682,3.0,1.0,4.0,0,164.36467149798128
9683,1.0,0.0,5.0,2,1246.2867925264097
9684,4.0,0.0,2.0,0,189.67965239223054
9685,4.0,0.0,2.0,0,189.67965239223054
9686,3.0,3.0,0.0,0,215.50190477519018
9687,4.0,0.0,2.0,0,189.67965239223054
9688,0.0,3.0,0.0,0,224.50862003527834
9689,4.0,0.0,5.0,1,693.2726763469449
9690,4.0,3.0,0.0,1,756.5070672745375
9691,4.0,2.0,1.0,1,744.4099096241538
9692,1.0,3.0,0.0,1,765.5137825346256
9693,3.0,2.0,1.0,1,747.4121480441831
9694,8.0,0.0,2.0,0,177.67069871211302
9695,4.0,2.0,1.0,1,744.4099096241538
9696,6.0,2.0,1.0,1,738.405432784095
9697,8.0,0.0,2.0,0,177.67069871211302
9698,4.0,2.0,1.0,1,744.4099096241538
9699,8.0,3.0,0.0,1,744.4981135944199
9700,3.0,4.0,3.0,0,173.71322647269076
9701,6.0,2.0,1.0,1,738.405432784095
9702,1.0,2.0,1.0,1,753.416624884242
9703,1.0,2.0,1.0,2,1297.4240258036184
9704,6.0,2.0,1.0,1,738.405432784095
9705,1.0,3.0,0.0,2,1309.5211834540023
9706,3.0,2.0,1.0,1,747.4121480441831
9707,4.0,2.0,1.0,1,744.4099096241538
9708,4.0,0.0,2.0,0,189.67965239223054
9709,1.0,3.0,0.0,2,1309.5211834540023
9710,4.0,3.0,0.0,1,756.5070672745375
9711,3.0,1.0,4.0,0,164.36467149798128
9712,4.0,3.0,0.0,1,756.5070672745375
9713,10.0,0.0,5.0,0,131.25184490739193
9714,3.0,2.0,1.0,1,747.4121480441831
9715,5.0,2.0,1.0,2,1285.415072123501
9716,6.0,2.0,1.0,1,738.405432784095
9717,1.0,2.0,1.0,2,1297.4240258036184
9718,4.0,0.0,5.0,1,693.2726763469449
9719,1.0,2.0,1.0,1,753.416624884242
9720,6.0,2.0,1.0,1,738.405432784095
9721,4.0,3.0,0.0,1,756.5070672745375
9722,6.0,2.0,1.0,1,738.405432784095
9723,3.0,2.0,1.0,1,747.4121480441831
9724,3.0,0.0,2.0,0,192.68189081225992
9725,3.0,2.0,1.0,1,747.4121480441831
9726,6.0,2.0,1.0,1,738.405432784095
9727,4.0,0.0,5.0,1,693.2726763469449
9728,4.0,0.0,2.0,0,189.67965239223054
9729,1.0,2.0,1.0,2,1297.4240258036184
9730,4.0,2.0,1.0,1,744.4099096241538
9731,4.0,2.0,1.0,2,1288.4173105435307
9732,6.0,2.0,1.0,1,738.405432784095
9733,4.0,3.0,0.0,1,756.5070672745375
9734,4.0,3.0,0.0,1,756.5070672745375
9735,1.0,2.0,1.0,2,1297.4240258036184
9736,4.0,2.0,1.0,1,744.4099096241538
9737,8.0,2.0,1.0,1,732.4009559440362
9738,4.0,2.0,1.0,2,1288.4173105435307
9739,4.0,0.0,5.0,1,693.2726763469449
9740,10.0,3.0,0.0,1,738.4936367543612
9741,4.0,2.0,1.0,1,744.4099096241538
9742,8.0,2.0,1.0,1,732.4009559440362
9743,10.0,3.0,0.0,1,738.4936367543612
9744,4.0,2.0,1.0,1,744.4099096241538
9745,4.0,2.0,1.0,1,744.4099096241538
9746,1.0,0.0,5.0,1,702.2793916070331
9747,1.0,3.0,0.0,1,765.5137825346256
9748,3.0,0.0,2.0,0,192.68189081225992
9749,4.0,2.0,1.0,1,744.4099096241538
9750,3.0,2.0,1.0,1,747.4121480441831
9751,2.0,0.0,2.0,0,195.6841292322893
9752,4.0,2.0,1.0,1,744.4099096241538
9753,4.0,3.0,0.0,1,756.5070672745375
9754,3.0,0.0,2.0,0,192.68189081225992
9755,4.0,3.0,0.0,1,756.5070672745375
9756,1.0,0.0,5.0,2,1246.2867925264097
9757,4.0,0.0,5.0,1,693.2726763469449
9758,8.0,0.0,5.0,0,137.2563217474507
9759,4.0,2.0,1.0,2,1288.4173105435307
9760,3.0,0.0,2.0,0,192.68189081225992
9761,8.0,3.0,0.0,0,200.49071267504328
9762,8.0,1.0,4.0,0,149.35347939783438
9763,3.0,3.0,0.0,0,215.50190477519018
9764,10.0,2.0,1.0,0,182.38907818460083
9765,4.0,3.0,0.0,1,756.5070672745375
9766,0.0,2.0,1.0,1,756.4188633042713
9767,3.0,2.0,1.0,1,747.4121480441831
9768,1.0,2.0,1.0,1,753.416624884242
9769,6.0,2.0,1.0,1,738.405432784095
9770,4.0,4.0,3.0,0,170.71098805266138
9771,1.0,0.0,5.0,1,702.2793916070331
9772,4.0,2.0,1.0,1,744.4099096241538
9773,4.0,3.0,0.0,1,756.5070672745375
9774,4.0,3.0,0.0,1,756.5070672745375
9775,3.0,0.0,5.0,1,696.2749147669742
9776,3.0,1.0,4.0,0,164.36467149798128
9777,1.0,3.0,0.0,2,1309.5211834540023
9778,6.0,2.0,1.0,1,738.405432784095
9779,6.0,2.0,1.0,1,738.405432784095
9780,6.0,2.0,1.0,1,738.405432784095
9781,4.0,3.0,0.0,1,756.5070672745375
9782,4.0,3.0,0.0,1,756.5070672745375
9783,3.0,2.0,1.0,1,747.4121480441831
9784,0.0,0.0,5.0,0,161.27422910768576
9785,6.0,2.0,1.0,1,738.405432784095
9786,6.0,2.0,1.0,1,738.405432784095
9787,4.0,3.0,0.0,1,756.5070672745375
9788,4.0,2.0,1.0,1,744.4099096241538
9789,10.0,3.0,0.0,1,738.4936367543612
9790,4.0,0.0,5.0,1,693.2726763469449
9791,6.0,2.0,1.0,1,738.405432784095
9792,2.0,2.0,1.0,1,750.4143864642126
9793,3.0,0.0,2.0,0,192.68189081225992
9794,4.0,0.0,2.0,0,189.67965239223054
9795,4.0,2.0,1.0,2,1288.4173105435307
9796,4.0,3.0,0.0,1,756.5070672745375
9797,6.0,2.0,1.0,1,738.405432784095
9798,6.0,2.0,1.0,1,738.405432784095
9799,8.0,1.0,4.0,0,149.35347939783438
9800,8.0,3.0,0.0,0,200.49071267504328
9801,2.0,2.0,1.0,1,750.4143864642126
9802,4.0,2.0,1.0,2,1288.4173105435307
9803,1.0,4.0,3.0,0,179.71770331274953
9804,1.0,0.0,5.0,0,158.27199068765637
9805,3.0,2.0,1.0,1,747.4121480441831
9806,4.0,3.0,0.0,1,756.5070672745375
9807,1.0,3.0,0.0,2,1309.5211834540023
9808,3.0,2.0,1.0,1,747.4121480441831
9809,1.0,2.0,1.0,2,1297.4240258036184
9810,4.0,2.0,1.0,2,1288.4173105435307
9811,6.0,2.0,1.0,1,738.405432784095
9812,1.0,3.0,0.0,2,1309.5211834540023
9813,4.0,3.0,0.0,1,756.5070672745375
9814,3.0,2.0,1.0,1,747.4121480441831
9815,8.0,3.0,0.0,0,200.49071267504328
9816,4.0,2.0,1.0,1,744.4099096241538
9817,3.0,2.0,1.0,1,747.4121480441831
9818,4.0,0.0,2.0,0,189.67965239223054
9819,1.0,2.0,1.0,1,753.416624884242
9820,4.0,3.0,0.0,1,756.5070672745375
9821,3.0,2.0,1.0,1,747.4121480441831
9822,3.0,2.0,1.0,1,747.4121480441831
9823,3.0,3.0,0.0,1,759.5093056945668
9824,1.0,0.0,2.0,0,198.6863676523187
9825,8.0,3.0,0.0,0,200.49071267504328
9826,2.0,0.0,5.0,0,155.26975226762698
9827,6.0,2.0,1.0,1,738.405432784095
9828,3.0,2.0,1.0,1,747.4121480441831
9829,8.0,0.0,2.0,0,177.67069871211302
9830,3.0,2.0,1.0,1,747.4121480441831
9831,4.0,0.0,2.0,0,189.67965239223054
9832,0.0,2.0,1.0,1,756.4188633042713
9833,4.0,3.0,0.0,1,756.5070672745375
9834,1.0,4.0,3.0,1,723.7251042321262
9835,1.0,2.0,1.0,2,1297.4240258036184
9836,10.0,3.0,0.0,1,738.4936367543612
9837,3.0,3.0,0.0,1,759.5093056945668
9838,8.0,3.0,0.0,0,200.49071267504328
9839,1.0,3.0,0.0,1,765.5137825346256
9840,4.0,3.0,0.0,1,756.5070672745375
9841,4.0,3.0,0.0,1,756.5070672745375
9842,4.0,3.0,0.0,1,756.5070672745375
9843,4.0,3.0,0.0,1,756.5070672745375
9844,3.0,0.0,5.0,0,152.2675138475976
9845,4.0,2.0,1.0,1,744.4099096241538
9846,6.0,2.0,1.0,2,1282.4128337034717
9847,3.0,1.0,4.0,0,164.36467149798128
9848,1.0,0.0,5.0,2,1246.2867925264097
9849,4.0,2.0,1.0,1,744.4099096241538
9850,3.0,0.0,5.0,0,152.2675138475976
9851,1.0,0.0,2.0,0,198.6863676523187
9852,10.0,4.0,3.0,1,696.7049584518618
9853,3.0,0.0,2.0,0,192.68189081225992
9854,6.0,2.0,1.0,1,738.405432784095
9855,0.0,0.0,2.0,0,201.68860607234808
9856,1.0,2.0,1.0,2,1297.4240258036184
9857,6.0,2.0,1.0,1,738.405432784095
9858,3.0,3.0,0.0,0,215.50190477519018
9859,4.0,0.0,5.0,1,693.2726763469449
9860,4.0,0.0,2.0,0,189.67965239223054
9861,8.0,1.0,4.0,0,149.35347939783438
9862,4.0,3.0,0.0,1,756.5070672745375
9863,8.0,2.0,1.0,1,732.4009559440362
9864,8.0,1.0,4.0,0,149.35347939783438
9865,4.0,3.0,0.0,1,756.5070672745375
9866,4.0,3.0,0.0,1,756.5070672745375
9867,4.0,3.0,0.0,1,756.5070672745375
9868,4.0,2.0,1.0,1,744.4099096241538
9869,1.0,2.0,1.0,2,1297.4240258036184
9870,4.0,3.0,0.0,1,756.5070672745375
9871,8.0,3.0,0.0,0,200.49071267504328
9872,6.0,2.0,1.0,1,738.405432784095
9873,6.0,2.0,1.0,1,738.405432784095
9874,4.0,0.0,5.0,1,693.2726763469449
9875,6.0,2.0,1.0,1,738.405432784095
9876,4.0,3.0,0.0,1,756.5070672745375
9877,4.0,0.0,5.0,1,693.2726763469449
9878,6.0,2.0,1.0,1,738.405432784095
9879,6.0,2.0,1.0,1,738.405432784095
9880,4.0,0.0,2.0,0,189.67965239223054
9881,6.0,2.0,1.0,1,738.405432784095
9882,1.0,0.0,5.0,2,1246.2867925264097
9883,0.0,0.0,2.0,0,201.68860607234808
9884,4.0,2.0,1.0,1,744.4099096241538
9885,1.0,3.0,0.0,2,1309.5211834540023
9886,4.0,2.0,1.0,1,744.4099096241538
9887,1.0,2.0,1.0,2,1297.4240258036184
9888,4.0,0.0,5.0,1,693.2726763469449
9889,0.0,3.0,0.0,0,224.50862003527834
9890,4.0,2.0,1.0,1,744.4099096241538
9891,1.0,2.0,1.0,2,1297.4240258036184
9892,1.0,2.0,1.0,2,1297.4240258036184
9893,3.0,4.0,3.0,0,173.71322647269076
9894,6.0,2.0,1.0,1,738.405432784095
9895,4.0,2.0,1.0,0,200.40250870477712
9896,6.0,2.0,1.0,1,738.405432784095
9897,8.0,4.0,3.0,0,158.70203437254386
9898,3.0,2.0,1.0,1,747.4121480441831
9899,4.0,4.0,3.0,0,170.71098805266138
9900,8.0,3.0,0.0,1,744.4981135944199
9901,0.0,0.0,2.0,0,201.68860607234808
9902,10.0,3.0,0.0,1,738.4936367543612
9903,1.0,2.0,1.0,1,753.416624884242
9904,3.0,4.0,3.0,0,173.71322647269076
9905,8.0,0.0,2.0,0,177.67069871211302
9906,4.0,2.0,1.0,2,1288.4173105435307
9907,1.0,0.0,5.0,1,702.2793916070331
9908,2.0,0.0,2.0,0,195.6841292322893
9909,3.0,2.0,1.0,1,747.4121480441831
9910,6.0,2.0,1.0,1,738.405432784095
9911,3.0,3.0,0.0,1,759.5093056945668
9912,4.0,0.0,2.0,0,189.67965239223054
9913,1.0,3.0,0.0,2,1309.5211834540023
9914,1.0,2.0,1.0,2,1297.4240258036184
9915,3.0,1.0,4.0,0,164.36467149798128
9916,4.0,3.0,0.0,1,756.5070672745375
9917,4.0,2.0,1.0,2,1288.4173105435307
9918,2.0,3.0,0.0,1,762.5115441145963
9919,4.0,3.0,0.0,1,756.5070672745375
9920,3.0,2.0,1.0,1,747.4121480441831
9921,4.0,2.0,1.0,2,1288.4173105435307
9922,4.0,2.0,1.0,2,1288.4173105435307
9923,1.0,3.0,0.0,1,765.5137825346256
9924,4.0,0.0,5.0,1,693.2726763469449
9925,4.0,4.0,3.0,0,170.71098805266138
9926,4.0,2.0,1.0,1,744.4099096241538
9927,3.0,1.0,4.0,0,164.36467149798128
9928,4.0,2.0,1.0,1,744.4099096241538
9929,3.0,4.0,3.0,0,173.71322647269076
9930,4.0,0.0,5.0,1,693.2726763469449
9931,1.0,3.0,0.0,0,221.50638161524896
9932,10.0,2.0,1.0,0,182.38907818460083
9933,1.0,4.0,3.0,0,179.71770331274953
9934,3.0,4.0,3.0,0,173.71322647269076
9935,3.0,1.0,4.0,0,164.36467149798128
9936,3.0,1.0,4.0,0,164.36467149798128
9937,4.0,3.0,0.0,1,756.5070672745375
9938,1.0,2.0,1.0,2,1297.4240258036184
9939,4.0,2.0,1.0,1,744.4099096241538
9940,2.0,0.0,2.0,0,195.6841292322893
9941,8.0,4.0,3.0,0,158.70203437254386
9942,1.0,0.0,5.0,2,1246.2867925264097
9943,1.0,3.0,0.0,2,1309.5211834540023
9944,3.0,3.0,0.0,0,215.50190477519018
9945,3.0,0.0,2.0,0,192.68189081225992
9946,0.0,2.0,1.0,1,756.4188633042713
9947,10.0,2.0,1.0,0,182.38907818460083
9948,3.0,2.0,1.0,1,747.4121480441831
9949,6.0,2.0,1.0,1,738.405432784095
9950,1.0,3.0,0.0,2,1309.5211834540023
9951,4.0,2.0,1.0,2,1288.4173105435307
9952,4.0,2.0,1.0,2,1288.4173105435307
9953,4.0,0.0,5.0,1,693.2726763469449
9954,4.0,2.0,1.0,1,744.4099096241538
9955,6.0,2.0,1.0,1,738.405432784095
9956,4.0,4.0,3.0,0,170.71098805266138
9957,6.0,2.0,1.0,1,738.405432784095
9958,6.0,2.0,1.0,1,738.405432784095
9959,4.0,2.0,1.0,2,1288.4173105435307
9960,3.0,2.0,1.0,1,747.4121480441831
9961,8.0,2.0,1.0,1,732.4009559440362
9962,4.0,3.0,0.0,1,756.5070672745375
9963,1.0,2.0,1.0,2,1297.4240258036184
9964,4.0,3.0,0.0,1,756.5070672745375
9965,4.0,2.0,1.0,1,744.4099096241538
9966,1.0,2.0,1.0,2,1297.4240258036184
9967,4.0,2.0,1.0,2,1288.4173105435307
9968,4.0,0.0,2.0,0,189.67965239223054
9969,0.0,2.0,1.0,1,756.4188633042713
9970,3.0,1.0,4.0,0,164.36467149798128
9971,3.0,0.0,2.0,0,192.68189081225992
9972,8.0,0.0,2.0,0,177.67069871211302
9973,1.0,2.0,1.0,2,1297.4240258036184
9974,1.0,2.0,1.0,1,753.416624884242
9975,1.0,2.0,1.0,2,1297.4240258036184
9976,1.0,3.0,0.0,1,765.5137825346256
9977,3.0,2.0,1.0,1,747.4121480441831
9978,4.0,2.0,1.0,2,1288.4173105435307
9979,4.0,0.0,5.0,1,693.2726763469449
9980,4.0,0.0,2.0,0,189.67965239223054
9981,6.0,2.0,1.0,1,738.405432784095
9982,1.0,3.0,0.0,2,1309.5211834540023
9983,8.0,3.0,0.0,0,200.49071267504328
9984,8.0,3.0,0.0,0,200.49071267504328
9985,6.0,2.0,1.0,1,738.405432784095
9986,4.0,2.0,1.0,1,744.4099096241538
9987,3.0,2.0,1.0,1,747.4121480441831
9988,6.0,2.0,1.0,1,738.405432784095
9989,1.0,3.0,0.0,1,765.5137825346256
9990,4.0,2.0,1.0,2,1288.4173105435307
9991,8.0,3.0,0.0,1,744.4981135944199
9992,4.0,3.0,0.0,1,756.5070672745375
9993,1.0,1.0,4.0,0,170.36914833804005
9994,6.0,2.0,1.0,1,738.405432784095
9995,8.0,4.0,3.0,0,158.70203437254386
9996,6.0,2.0,1.0,2,1282.4128337034717
9997,4.0,3.0,0.0,1,756.5070672745375
9998,1.0,0.0,2.0,0,198.6863676523187
9999,3.0,0.0,2.0,0,192.68189081225992
10000,6.0,2.0,1.0,1,738.405432784095
10001,4.0,2.0,1.0,1,744.4099096241538
10002,3.0,2.0,1.0,1,747.4121480441831
10003,1.0,2.0,1.0,1,753.416624884242
10004,10.0,0.0,5.0,0,131.25184490739193
10005,6.0,2.0,1.0,1,738.405432784095
10006,1.0,3.0,0.0,0,221.50638161524896
10007,2.0,2.0,1.0,1,750.4143864642126
10008,3.0,2.0,1.0,1,747.4121480441831
10009,1.0,0.0,5.0,0,158.27199068765637
10010,8.0,2.0,1.0,1,732.4009559440362
10011,10.0,1.0,4.0,0,143.3490025577756
10012,3.0,1.0,4.0,0,164.36467149798128
10013,1.0,2.0,1.0,1,753.416624884242
10014,3.0,3.0,0.0,1,759.5093056945668
10015,3.0,1.0,4.0,0,164.36467149798128
10016,6.0,2.0,1.0,1,738.405432784095
10017,6.0,2.0,1.0,1,738.405432784095
10018,4.0,2.0,1.0,1,744.4099096241538
10019,4.0,2.0,1.0,2,1288.4173105435307
10020,1.0,2.0,1.0,2,1297.4240258036184
10021,4.0,4.0,3.0,0,170.71098805266138
10022,4.0,2.0,1.0,1,744.4099096241538
10023,4.0,4.0,3.0,0,170.71098805266138
10024,1.0,3.0,0.0,2,1309.5211834540023
10025,6.0,2.0,1.0,1,738.405432784095
10026,4.0,3.0,0.0,1,756.5070672745375
10027,0.0,2.0,1.0,1,756.4188633042713
10028,4.0,3.0,0.0,1,756.5070672745375
10029,4.0,2.0,1.0,2,1288.4173105435307
10030,4.0,4.0,3.0,0,170.71098805266138
10031,3.0,3.0,0.0,0,215.50190477519018
10032,1.0,0.0,5.0,0,158.27199068765637
10033,4.0,3.0,0.0,1,756.5070672745375
10034,4.0,2.0,1.0,1,744.4099096241538
10035,3.0,0.0,2.0,0,192.68189081225992
10036,4.0,3.0,0.0,1,756.5070672745375
10037,4.0,3.0,0.0,1,756.5070672745375
10038,3.0,2.0,1.0,1,747.4121480441831
10039,1.0,1.0,4.0,0,170.36914833804005
10040,4.0,2.0,1.0,1,744.4099096241538
10041,4.0,3.0,0.0,1,756.5070672745375
10042,3.0,4.0,3.0,0,173.71322647269076
10043,1.0,2.0,1.0,1,753.416624884242
10044,10.0,0.0,2.0,0,171.66622187205425
10045,3.0,2.0,1.0,1,747.4121480441831
10046,4.0,3.0,0.0,1,756.5070672745375
10047,3.0,1.0,4.0,0,164.36467149798128
10048,4.0,4.0,3.0,0,170.71098805266138
10049,0.0,3.0,0.0,1,768.516020954655
10050,4.0,2.0,1.0,1,744.4099096241538
10051,1.0,2.0,1.0,2,1297.4240258036184
10052,1.0,3.0,0.0,0,221.50638161524896
10053,4.0,3.0,0.0,1,756.5070672745375
10054,4.0,2.0,1.0,2,1288.4173105435307
10055,6.0,2.0,1.0,1,738.405432784095
10056,4.0,3.0,0.0,1,756.5070672745375
10057,8.0,4.0,3.0,0,158.70203437254386
10058,4.0,2.0,1.0,1,744.4099096241538
10059,4.0,0.0,2.0,0,189.67965239223054
10060,1.0,2.0,1.0,2,1297.4240258036184
10061,4.0,2.0,1.0,2,1288.4173105435307
10062,4.0,2.0,1.0,2,1288.4173105435307
10063,0.0,2.0,1.0,1,756.4188633042713
10064,8.0,0.0,2.0,0,177.67069871211302
10065,3.0,0.0,2.0,0,192.68189081225992
10066,3.0,0.0,5.0,1,696.2749147669742
10067,4.0,2.0,1.0,2,1288.4173105435307
10068,8.0,0.0,2.0,0,177.67069871211302
10069,4.0,2.0,1.0,1,744.4099096241538
10070,4.0,3.0,0.0,1,756.5070672745375
10071,6.0,2.0,1.0,1,738.405432784095
10072,1.0,2.0,1.0,1,753.416624884242
10073,3.0,0.0,2.0,0,192.68189081225992
10074,8.0,3.0,0.0,0,200.49071267504328
10075,4.0,3.0,0.0,1,756.5070672745375
10076,8.0,3.0,0.0,0,200.49071267504328
10077,6.0,2.0,1.0,1,738.405432784095
10078,4.0,2.0,1.0,2,1288.4173105435307
10079,6.0,2.0,1.0,1,738.405432784095
10080,1.0,3.0,0.0,0,221.50638161524896
10081,3.0,1.0,4.0,0,164.36467149798128
10082,1.0,3.0,0.0,1,765.5137825346256
10083,3.0,2.0,1.0,1,747.4121480441831
10084,3.0,0.0,2.0,0,192.68189081225992
10085,4.0,3.0,0.0,1,756.5070672745375
10086,4.0,2.0,1.0,1,744.4099096241538
10087,4.0,3.0,0.0,1,756.5070672745375
10088,0.0,3.0,0.0,2,1312.5234218740316
10089,4.0,3.0,0.0,1,756.5070672745375
10090,2.0,0.0,2.0,0,195.6841292322893
10091,3.0,2.0,1.0,1,747.4121480441831
10092,6.0,2.0,1.0,1,738.405432784095
10093,3.0,0.0,2.0,0,192.68189081225992
10094,3.0,4.0,3.0,0,173.71322647269076
10095,10.0,0.0,5.0,0,131.25184490739193
10096,3.0,1.0,4.0,0,164.36467149798128
10097,4.0,2.0,1.0,2,1288.4173105435307
10098,4.0,3.0,0.0,1,756.5070672745375
10099,4.0,2.0,1.0,2,1288.4173105435307
10100,6.0,2.0,1.0,1,738.405432784095
10101,6.0,2.0,1.0,1,738.405432784095
10102,1.0,0.0,5.0,0,158.27199068765637
10103,3.0,0.0,2.0,0,192.68189081225992
10104,4.0,3.0,0.0,1,756.5070672745375
10105,4.0,3.0,0.0,1,756.5070672745375
10106,10.0,3.0,0.0,1,738.4936367543612
10107,3.0,0.0,5.0,1,696.2749147669742
10108,4.0,2.0,1.0,1,744.4099096241538
10109,8.0,1.0,4.0,0,149.35347939783438
10110,6.0,2.0,1.0,1,738.405432784095
10111,8.0,0.0,2.0,0,177.67069871211302
10112,4.0,2.0,1.0,2,1288.4173105435307
10113,4.0,0.0,5.0,1,693.2726763469449
10114,4.0,2.0,1.0,0,200.40250870477712
10115,3.0,0.0,5.0,0,152.2675138475976
10116,4.0,3.0,0.0,1,756.5070672745375
10117,4.0,2.0,1.0,1,744.4099096241538
10118,3.0,3.0,0.0,1,759.5093056945668
10119,3.0,0.0,5.0,0,152.2675138475976
10120,4.0,2.0,1.0,1,744.4099096241538
10121,1.0,0.0,5.0,2,1246.2867925264097
10122,1.0,2.0,1.0,1,753.416624884242
10123,3.0,0.0,2.0,0,192.68189081225992
10124,6.0,2.0,1.0,1,738.405432784095
10125,3.0,2.0,1.0,1,747.4121480441831
10126,1.0,1.0,4.0,0,170.36914833804005
10127,3.0,2.0,1.0,2,1291.41954896356
10128,4.0,3.0,0.0,1,756.5070672745375
10129,3.0,0.0,5.0,1,696.2749147669742
10130,4.0,3.0,0.0,1,756.5070672745375
10131,3.0,2.0,1.0,1,747.4121480441831
10132,4.0,2.0,1.0,1,744.4099096241538
10133,0.0,3.0,0.0,0,224.50862003527834
10134,3.0,4.0,3.0,0,173.71322647269076
10135,4.0,4.0,3.0,0,170.71098805266138
10136,4.0,3.0,0.0,1,756.5070672745375
10137,4.0,3.0,0.0,1,756.5070672745375
10138,2.0,2.0,1.0,1,750.4143864642126
10139,4.0,3.0,0.0,1,756.5070672745375
10140,6.0,2.0,1.0,1,738.405432784095
10141,3.0,3.0,0.0,0,215.50190477519018
10142,1.0,2.0,1.0,1,753.416624884242
10143,2.0,0.0,2.0,0,195.6841292322893
10144,4.0,3.0,0.0,1,756.5070672745375
10145,1.0,2.0,1.0,2,1297.4240258036184
10146,1.0,2.0,1.0,2,1297.4240258036184
10147,4.0,2.0,1.0,1,744.4099096241538
10148,3.0,2.0,1.0,1,747.4121480441831
10149,1.0,0.0,5.0,2,1246.2867925264097
10150,4.0,3.0,0.0,1,756.5070672745375
10151,4.0,0.0,5.0,1,693.2726763469449
10152,3.0,3.0,0.0,0,215.50190477519018
10153,4.0,2.0,1.0,1,744.4099096241538
10154,3.0,2.0,1.0,1,747.4121480441831
10155,3.0,2.0,1.0,1,747.4121480441831
10156,6.0,2.0,1.0,1,738.405432784095
10157,4.0,3.0,0.0,1,756.5070672745375
10158,0.0,3.0,0.0,1,768.516020954655
10159,8.0,3.0,0.0,1,744.4981135944199
10160,6.0,2.0,1.0,1,738.405432784095
10161,6.0,2.0,1.0,1,738.405432784095
10162,3.0,0.0,5.0,0,152.2675138475976
10163,3.0,0.0,5.0,1,696.2749147669742
10164,6.0,2.0,1.0,1,738.405432784095
10165,1.0,3.0,0.0,1,765.5137825346256
10166,6.0,2.0,1.0,1,738.405432784095
10167,3.0,4.0,3.0,0,173.71322647269076
10168,6.0,2.0,1.0,1,738.405432784095
10169,4.0,2.0,1.0,1,744.4099096241538
10170,4.0,2.0,1.0,1,744.4099096241538
10171,4.0,2.0,1.0,1,744.4099096241538
10172,3.0,2.0,1.0,1,747.4121480441831
10173,10.0,3.0,0.0,1,738.4936367543612
10174,4.0,2.0,1.0,1,744.4099096241538
10175,3.0,2.0,1.0,1,747.4121480441831
10176,3.0,2.0,1.0,1,747.4121480441831
10177,4.0,0.0,2.0,0,189.67965239223054
10178,6.0,2.0,1.0,1,738.405432784095
10179,6.0,2.0,1.0,1,738.405432784095
10180,8.0,3.0,0.0,0,200.49071267504328
10181,3.0,4.0,3.0,0,173.71322647269076
10182,1.0,0.0,5.0,1,702.2793916070331
10183,1.0,3.0,0.0,2,1309.5211834540023
10184,3.0,4.0,3.0,0,173.71322647269076
10185,3.0,2.0,1.0,1,747.4121480441831
10186,1.0,2.0,1.0,0,209.40922396486528
10187,4.0,2.0,1.0,2,1288.4173105435307
10188,4.0,4.0,3.0,0,170.71098805266138
10189,4.0,0.0,5.0,1,693.2726763469449
10190,4.0,0.0,2.0,0,189.67965239223054
10191,4.0,3.0,0.0,1,756.5070672745375
10192,3.0,2.0,1.0,1,747.4121480441831
10193,4.0,2.0,1.0,2,1288.4173105435307
10194,3.0,3.0,0.0,0,215.50190477519018
10195,4.0,3.0,0.0,1,756.5070672745375
10196,6.0,2.0,1.0,1,738.405432784095
10197,3.0,4.0,3.0,0,173.71322647269076
10198,3.0,3.0,0.0,0,215.50190477519018
10199,4.0,3.0,0.0,1,756.5070672745375
10200,1.0,3.0,0.0,2,1309.5211834540023
10201,4.0,3.0,0.0,1,756.5070672745375
10202,4.0,0.0,2.0,0,189.67965239223054
10203,4.0,2.0,1.0,1,744.4099096241538
10204,3.0,3.0,0.0,0,215.50190477519018
10205,3.0,0.0,5.0,0,152.2675138475976
10206,1.0,2.0,1.0,1,753.416624884242
10207,4.0,2.0,1.0,2,1288.4173105435307
10208,6.0,2.0,1.0,1,738.405432784095
10209,1.0,2.0,1.0,2,1297.4240258036184
10210,1.0,3.0,0.0,1,765.5137825346256
10211,4.0,3.0,0.0,1,756.5070672745375
10212,8.0,1.0,4.0,0,149.35347939783438
10213,10.0,3.0,0.0,1,738.4936367543612
10214,4.0,3.0,0.0,1,756.5070672745375
10215,3.0,2.0,1.0,1,747.4121480441831
10216,8.0,2.0,1.0,1,732.4009559440362
10217,3.0,3.0,0.0,0,215.50190477519018
10218,4.0,3.0,0.0,1,756.5070672745375
10219,4.0,2.0,1.0,2,1288.4173105435307
10220,4.0,0.0,2.0,0,189.67965239223054
10221,1.0,4.0,3.0,0,179.71770331274953
10222,3.0,0.0,2.0,0,192.68189081225992
10223,8.0,2.0,1.0,1,732.4009559440362
10224,4.0,3.0,0.0,1,756.5070672745375
10225,1.0,2.0,1.0,1,753.416624884242
10226,0.0,2.0,1.0,1,756.4188633042713
10227,1.0,3.0,0.0,2,1309.5211834540023
10228,4.0,0.0,5.0,1,693.2726763469449
10229,0.0,3.0,0.0,0,224.50862003527834
10230,4.0,3.0,0.0,1,756.5070672745375
10231,4.0,3.0,0.0,1,756.5070672745375
10232,8.0,3.0,0.0,0,200.49071267504328
